# Очередь приёмки слов разговорного регистра. Одна строка — одно слово-кандидат.
# Источник и метод: docs/CORPUS.md, решение по OpenSubtitles — docs/CORPUS-OS.md.
# Слова НЕ добавлены ни в один поставляемый словарь.
#
# approved заполняет ТОЛЬКО оператор лично, поимённо. Генератор всегда пишет её пустой;
# правило записано в docs/TATAR-REVIEW-QUEUE.tsv: словарные наборы — не строки интерфейса.
# approved: (пусто) | yes | no
#
# Сортировка — по убыванию пользы: сначала heldout_hits (сколько раз слово встретилось в
# отложенной разговорной выборке, не участвовавшей в его ранжировании), затем train_freq.
# Список длинный намеренно: можно идти сверху вниз и остановиться в любой момент.
#
# heldout_hits  — вхождений в отложенной разговорной выборке (10 % строк, после дедупликации)
# train_freq    — вхождений в обучающей части разговорных корпусов, ВСЕХ вместе
# train_freq_clean — из них вхождений только в корпусах с чистой лицензией (Tatoeba). Именно
#                 это число останется, если решение по OpenSubtitles отменят. Ноль означает,
#                 что слово держится на одних субтитрах, даже когда license_status = clean:
#                 метка clean говорит, что словоформа встречается в Tatoeba, а НЕ что её
#                 частота получена без OpenSubtitles.
# sources       — из каких корпусов слово пришло
# cap_ratio     — доля вхождений с заглавной буквы НЕ в начале строки; чем ближе к 1,
#                 тем вероятнее это имя собственное, проскочившее фильтр. 0.00 — чисто.
# enters_top100k — вошло бы слово в top-100k при слиянии частот (нижняя оценка)
# license_status — под какой лицензией слово получено:
#   clean:CC-BY-2.0-FR      — Tatoeba, грант есть
#   risk-accepted:no-grant  — слово встречается только в OpenSubtitles. Лицензионного гранта у
#                             OpenSubtitles нет вообще: это не «неясная» лицензия, а
#                             отсутствующая. Оператор 2026-08-24 решил взять источник, зная это.
#                             Строка помечена, чтобы происхождение слова оставалось видно;
#                             вычитывается она наравне с чистыми.
# Слова, встречающиеся ТОЛЬКО в QED (research only) или TED2020 (CC BY-NC-ND), в очередь
# не попадают вовсе: их нельзя принять ни при каком решении оператора, и держать их здесь
# значило бы тратить его время. Их число указано в docs/CORPUS.md.
#
# Не попадают и слова, которые не доходят до top-100k даже при ВЕРХНЕЙ границе интервала
# частот: отсечка словаря жёстко 100 000 записей, такое слово не войдёт в ассет ни при каком
# допущении, и вычитывать его — работа, которая ничего не изменит. Сколько таких слов
# отброшено, печатает сам генератор и записано в docs/CORPUS-OS.md.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	approved	reviewer	review_date	note
шнурков	16	147	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
безвыходное	16	146	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
бивень	16	146	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.34	yes				
видешь	16	146	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
выстрелу	16	146	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
гейта	16	146	0	OpenSubtitles	risk-accepted:no-grant	0.77	yes				
грешную	16	146	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
землевладелец	16	146	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes				
кисточку	16	146	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
питала	16	146	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
потусуюсь	16	146	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
рису	16	146	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.46	yes				
родим	16	146	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
гомосексуалистом	16	145	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
гомункул	16	145	0	OpenSubtitles	risk-accepted:no-grant	0.11	yes				
гулянка	16	145	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
деревенскую	16	145	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
зарезервирован	16	145	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
избито	16	145	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
исцелению	16	145	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
ити	16	145	0	OpenSubtitles	risk-accepted:no-grant	0.59	yes				
могуч	16	145	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
наводнили	16	145	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
наемником	16	145	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
оправе	16	145	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
пашем	16	145	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
полегло	16	145	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
поломали	16	145	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
помадки	16	145	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
приказывай	16	145	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
прогуляйтесь	16	145	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
рассердишься	16	145	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
рассудке	16	145	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
рвотный	16	145	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
смеющийся	16	145	0	OpenSubtitles	risk-accepted:no-grant	0.36	yes				
сочтешь	16	145	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
чело	16	145	0	OpenSubtitles	risk-accepted:no-grant	0.16	yes				
аорта	16	144	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
кактуса	16	144	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.11	yes				
католичкой	16	144	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
обтягивающие	16	144	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
перепуталось	16	144	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
повешения	16	144	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
похищениях	16	144	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
приберитесь	16	144	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
разрубил	16	144	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
смокинги	16	144	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
толкаете	16	144	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
трюфелей	16	144	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
шокирующая	16	144	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes				
вулканом	16	143	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.18	yes				
дисфункция	16	143	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
дозорный	16	143	0	OpenSubtitles	risk-accepted:no-grant	0.22	yes				
жжешь	16	143	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
крупица	16	143	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
лпояеи	16	143	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
общительная	16	143	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
первоклассного	16	143	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
переступит	16	143	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
погружён	16	143	35	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
подсматривал	16	143	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
поливала	16	143	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
польстить	16	143	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
приземляются	16	143	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
разорилась	16	143	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сардельки	16	143	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes				
сдует	16	143	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
спасителей	16	143	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.31	yes				
трусихой	16	143	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
шевелит	16	143	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
волке	16	142	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.29	yes				
встряхни	16	142	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.07	yes				
высосали	16	142	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
диаграмму	16	142	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
желудку	16	142	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
зависимый	16	142	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.25	yes				
лажает	16	142	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
ничьим	16	142	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
одноразовая	16	142	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
опергруппе	16	142	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
оскорбляю	16	142	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
перегрузить	16	142	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
пинали	16	142	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
понят	16	142	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
проворный	16	142	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.09	yes				
роешь	16	142	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сифилисом	16	142	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
столкнётся	16	142	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
танцующая	16	142	0	OpenSubtitles	risk-accepted:no-grant	0.13	yes				
ягнята	16	142	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
беззаботная	16	141	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
мочит	16	141	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
незаметной	16	141	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
посудина	16	141	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
похвалит	16	141	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
пучине	16	141	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
свиным	16	141	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
тотема	16	141	0	OpenSubtitles	risk-accepted:no-grant	0.20	yes				
аккуратна	16	140	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
банкетный	16	140	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
вяжу	16	140	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
застенчива	16	140	15	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
изысканных	16	140	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
коготки	16	140	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes				
отверженных	16	140	0	OpenSubtitles	risk-accepted:no-grant	0.65	yes				
отвлекайте	16	140	10	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
охренительный	16	140	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
переодевался	16	140	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
побеспокоят	16	140	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
пощёчина	16	140	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
предупредишь	16	140	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
расстаешься	16	140	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
ромуланцев	16	140	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes				
священному	16	140	0	OpenSubtitles	risk-accepted:no-grant	0.29	yes				
стероидами	16	140	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
удочерил	16	140	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
алмазный	16	139	0	OpenSubtitles	risk-accepted:no-grant	0.25	yes				
гадкого	16	139	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.11	yes				
грохнет	16	139	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
длинному	16	139	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
допусти	16	139	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
излечил	16	139	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
наобещал	16	139	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
неграмотный	16	139	14	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
опухла	16	139	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
отсняли	16	139	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
побежите	16	139	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
позавтракаю	16	139	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
пообедаешь	16	139	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
придерживаетесь	16	139	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
развлекаю	16	139	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
рассосется	16	139	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
флэшка	16	139	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
шляются	16	139	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
благородному	16	138	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
выставь	16	138	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
дебрях	16	138	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes				
колоноскопию	16	138	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
коммунистка	16	138	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
независим	16	138	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
отхватила	16	138	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
передок	16	138	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
побоится	16	138	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
поспешу	16	138	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
растягивается	16	138	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
страдании	16	138	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
тиранию	16	138	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
уложимся	16	138	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
хламидиоз	16	138	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
чертовщину	16	138	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
дайджест	16	137	0	OpenSubtitles	risk-accepted:no-grant	0.69	yes				
извинимся	16	137	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
пекан	16	137	0	OpenSubtitles	risk-accepted:no-grant	0.10	yes				
поклонился	16	137	32	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
покопаюсь	16	137	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
помошник	16	137	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes				
разбросано	16	137	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
разлетелся	16	137	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
расспросов	16	137	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
смолу	16	137	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
удосужились	16	137	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ангелок	16	136	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes				
афер	16	136	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
бедром	16	136	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
брехун	16	136	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.39	yes				
внуке	16	136	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
внял	16	136	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
гремят	16	136	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
девках	16	136	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
забеременеешь	16	136	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
зарежет	16	136	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
кандзи	16	136	22	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.11	yes				
ловким	16	136	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
любящими	16	136	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
накинул	16	136	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
напялила	16	136	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
пасте	16	136	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
провалена	16	136	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
пролетая	16	136	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.27	yes				
сварщик	16	136	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
скушать	16	136	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
смайл	16	136	0	OpenSubtitles	risk-accepted:no-grant	0.42	yes				
бледен	16	135	11	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
богема	16	135	0	OpenSubtitles	risk-accepted:no-grant	0.40	yes				
властным	16	135	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
дефис	16	135	13	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
застрелим	16	135	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
званом	16	135	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
иммигранта	16	135	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.07	yes				
ласточку	16	135	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.31	yes				
некроз	16	135	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
нелёгкий	16	135	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
обосрал	16	135	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
озадачивает	16	135	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
оклемается	16	135	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
окруженная	16	135	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
опознавать	16	135	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
остынут	16	135	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
отводи	16	135	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
патрулировал	16	135	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
пекарем	16	135	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
претенциозно	16	135	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
припудрить	16	135	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
разыгрывай	16	135	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
раскис	16	135	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
седативное	16	135	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
смертному	16	135	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
акулий	16	134	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.29	yes				
вдоха	16	134	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
вероятней	16	134	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
взрывали	16	134	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
возделывать	16	134	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
выжидал	16	134	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
грёбанные	16	134	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
игуаны	16	134	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
лесбийская	16	134	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
мечтателей	16	134	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.09	yes				
обижала	16	134	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
океанский	16	134	0	OpenSubtitles	risk-accepted:no-grant	0.15	yes				
переговорим	16	134	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
разгадки	16	134	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
разыгрываю	16	134	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
самопожертвования	16	134	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сдерживаешь	16	134	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сии	16	134	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.26	yes				
спасителю	16	134	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.34	yes				
спёрла	16	134	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
сунешься	16	134	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сфабриковать	16	134	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
чашей	16	134	0	OpenSubtitles	risk-accepted:no-grant	0.19	yes				
черепашек	16	134	0	OpenSubtitles	risk-accepted:no-grant	0.12	yes				
бойфрендов	16	133	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
бродяге	16	133	0	OpenSubtitles	risk-accepted:no-grant	0.19	yes				
бутербродом	16	133	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
быль	16	133	0	OpenSubtitles	risk-accepted:no-grant	0.08	yes				
вагин	16	133	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.10	yes				
гневные	16	133	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
дурными	16	133	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
затащишь	16	133	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
затерялись	16	133	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
излучатель	16	133	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
испарилось	16	133	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
корточки	16	133	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
неважные	16	133	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
проживаем	16	133	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
разрушь	16	133	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
селезёнки	16	133	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
стаканчике	16	133	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
топлес	16	133	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes				
усталая	16	133	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
чьему	16	133	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.05	yes				
брюлики	16	132	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes				
вещичек	16	132	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
восприимчив	16	132	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
впечатлительная	16	132	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
дверном	16	132	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
дерзких	16	132	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes				
диктуй	16	132	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
дурачат	16	132	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
закатили	16	132	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
запредельно	16	132	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes				
запропастилась	16	132	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
измучена	16	132	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
камергер	16	132	0	OpenSubtitles	risk-accepted:no-grant	0.30	yes				
лупой	16	132	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.05	yes				
медведицу	16	132	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.48	yes				
откашливается	16	132	0	OpenSubtitles	risk-accepted:no-grant	0.15	yes				
полицай	16	132	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
раздаем	16	132	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
таке	16	132	0	OpenSubtitles	risk-accepted:no-grant	0.44	yes				
твёрд	16	132	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
