# Очередь приёмки слов разговорного регистра. Одна строка — одно слово-кандидат.
# Источник и метод: docs/CORPUS.md, решение по OpenSubtitles — docs/CORPUS-OS.md.
# Слова НЕ добавлены ни в один поставляемый словарь.
#
# approved заполняет ТОЛЬКО оператор лично, поимённо. Генератор всегда пишет её пустой;
# правило записано в docs/TATAR-REVIEW-QUEUE.tsv: словарные наборы — не строки интерфейса.
# approved: (пусто) | yes | no
#
# Сортировка — по убыванию пользы: сначала heldout_hits (сколько раз слово встретилось в
# отложенной разговорной выборке, не участвовавшей в его ранжировании), затем train_freq.
# Список длинный намеренно: можно идти сверху вниз и остановиться в любой момент.
#
# heldout_hits  — вхождений в отложенной разговорной выборке (10 % строк, после дедупликации)
# train_freq    — вхождений в обучающей части разговорных корпусов, ВСЕХ вместе
# train_freq_clean — из них вхождений только в корпусах с чистой лицензией (Tatoeba). Именно
#                 это число останется, если решение по OpenSubtitles отменят. Ноль означает,
#                 что слово держится на одних субтитрах, даже когда license_status = clean:
#                 метка clean говорит, что словоформа встречается в Tatoeba, а НЕ что её
#                 частота получена без OpenSubtitles.
# sources       — из каких корпусов слово пришло
# cap_ratio     — доля вхождений с заглавной буквы НЕ в начале строки; чем ближе к 1,
#                 тем вероятнее это имя собственное, проскочившее фильтр. 0.00 — чисто.
# enters_top100k — вошло бы слово в top-100k при слиянии частот (нижняя оценка)
# license_status — под какой лицензией слово получено:
#   clean:CC-BY-2.0-FR      — Tatoeba, грант есть
#   risk-accepted:no-grant  — слово встречается только в OpenSubtitles. Лицензионного гранта у
#                             OpenSubtitles нет вообще: это не «неясная» лицензия, а
#                             отсутствующая. Оператор 2026-08-24 решил взять источник, зная это.
#                             Строка помечена, чтобы происхождение слова оставалось видно;
#                             вычитывается она наравне с чистыми.
# Слова, встречающиеся ТОЛЬКО в QED (research only) или TED2020 (CC BY-NC-ND), в очередь
# не попадают вовсе: их нельзя принять ни при каком решении оператора, и держать их здесь
# значило бы тратить его время. Их число указано в docs/CORPUS.md.
#
# Не попадают и слова, которые не доходят до top-100k даже при ВЕРХНЕЙ границе интервала
# частот: отсечка словаря жёстко 100 000 записей, такое слово не войдёт в ассет ни при каком
# допущении, и вычитывать его — работа, которая ничего не изменит. Сколько таких слов
# отброшено, печатает сам генератор и записано в docs/CORPUS-OS.md.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	approved	reviewer	review_date	note
көзме	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
көймәң	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
көлдер	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
көлмәгез	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
көлмәс	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
көлмәскә	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
көнләштерергә	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
көнләшәсеңме	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
көннәремне	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
көтсәк	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
көттеңме	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
көтәрлек	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
көтәрләр	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.50	no				
көтәсем	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
көчеге	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
лабарбара	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
лабораториядән	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
лайм	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
лакей	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ланнистерлар	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
лафлёрны	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
лашад	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
лилага	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
линд	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
лонг	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
лонгботтом	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
лыгырдады	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
маггл	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
магнитарның	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
майами	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
майклның	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	1.00	no				
макароннар	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
макдугал	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
максатмы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
мактан	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
малайларың	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
мандалор	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.33	no				
мансон	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
мантыйгын	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
маршалның	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
марҗамы	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
матай	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
машинагыз	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
медуза	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.33	no				
медузалар	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
мембата	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
мемфис	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
мескенне	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
метастазлар	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
миегез	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
миеңне	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
мик	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
микрокомпьютер	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
мильдә	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
минди	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
минекеләре	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
мистериога	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
мияу	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
молчановский	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
монтан	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
монымы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
мораг	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
морбо	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
мордо	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
мориарти	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
моторны	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
муенсасын	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
музыкачы	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
мускуллы	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
мыжык	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
мэнди	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
мэнтис	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
мәгарәләрдән	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
мәчкәйләргә	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
мәчкәйнең	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
мөгамәләне	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
мөгезенә	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
мөгәен	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
мөмкинлектә	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
мөһимрәкме	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
наданнарга	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
намастэ	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
намусыңны	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
нейроннар	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
неоны	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
нефрит	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
никотинлы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
нимбуска	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
ничәне	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
нишлиячәксең	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
номерым	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
норвуд	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
нормальме	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
норск	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
ныгыт	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
нэтны	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
нәмәзмәте	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
обручевны	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
оеды	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
омега	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
онытмасам	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.50	no				
онытчак	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ооп	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
оп	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.50	no				
операциясез	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
оптимус	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
орбитасына	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
оргокорпның	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
остадан	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
остамы	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
остинны	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
оттырдың	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
отчетны	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
официантны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
охшаганмын	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
очмас	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
очратканымны	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
очраттың	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
очрашасым	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
очрашмадым	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
очраштың	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
очуга	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
очыгыз	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ошадым	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ошадың	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ошамыйм	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ошарлык	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ошыйсыз	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
оялмаган	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
оялмыйм	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
оятсызның	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
оҗмахы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
пальм	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
пальтоңны	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
папкада	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
парадоксы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
паркерга	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
патшалыкны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.67	no				
паундер	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
пеннига	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
перси	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	1.00	no				
пештем	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
пешәр	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
пикникка	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
пинг	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.50	no				
пирс	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
планетабыздагы	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
планетасыннан	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
планнарың	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
планым	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
платиналы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
портсигар	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
пошкырып	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
прайс	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
принцессаны	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
проблемнарың	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
процессорына	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
псс	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
пудинг	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
пычранса	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
пэп	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
пәрәвезен	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
расс	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
реймонд	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
рейсында	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ресторандагы	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
рнк	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
розен	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ройс	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
рухларны	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
рәнҗетәсең	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
рөхсәтегез	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сабырлыгым	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
савыгыр	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
савыгырга	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сагынасың	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сагынды	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сазын	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сайланганның	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сайларлык	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сайлыйсыз	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сайлыкка	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сайлыкта	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сайонара	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сайрамый	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
салдырдым	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
салдыңмы	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
салы	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
салышмагыз	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
санаганны	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сантаның	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
саным	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сарыкылыч	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	1.00	no				
саташтым	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сато	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сатырның	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
сафсатаны	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сафсатасы	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
свитерын	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сезнекеннән	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
селкен	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сенсоры	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
серең	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
серләреңне	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
серсүзең	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сеңлегез	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сигән	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сикерегез	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сикертә	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
симпутрон	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
синбад	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
синдзюку	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ситига	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
ситикокуяма	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
сихерли	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сихерләр	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сиңамы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
смизмар	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
соравың	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сораганнарның	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сораганың	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сорамасаң	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сорарбыз	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сораргамы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сораумы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
соусын	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
соңардым	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
соңгарам	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
стальск	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
старла	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
стен	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
стриминг	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
субатом	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сугам	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сугышасым	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сугышудан	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
суйдым	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сукеше	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сукырайта	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сумкамда	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сумкамны	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сумкаңа	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сунарчылар	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
супербатыры	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
суперяман	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сурәтнең	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сусадыңмы	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сызгырмагыз	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сыйлан	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сынатма	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сындырма	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сындырыр	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сыртыңа	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сырын	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сытам	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сэмми	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
сүгенмә	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сүндердегезме	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сүндердеңме	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сүнәчәк	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сүтегез	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сәбәбем	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сәламлиләр	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сәламлә	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сәламәтме	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сәпид	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сәяхәтегез	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сәяхәтемне	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөйгәнне	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөйләвемне	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөйләгәнегезне	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөйләшерсең	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сөйләшләрендә	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөйләшмиме	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөйләшмисеңме	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сөйләшмәячәк	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөйләшүегез	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөйләшүчеләргә	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөйләячәкмен	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөлтәр	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сөяркәме	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
табалмас	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
табачаксыз	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
табибым	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
табышмакларны	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тавышыгыз	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тагаракка	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тагасы	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тазакай	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
тайдан	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тайды	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тайдым	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
такылдык	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
