# Разговорная частота слов, измеренная миссией tt-dict-accept одним проходом по корпусам.
# Одна строка — слово и число его вхождений в обучающей части разговорных корпусов ПОСЛЕ
# фильтрации (`research/corpus/filters.py`). Ровно эта величина стоит в колонке `train_freq`
# очереди приёмки; здесь она есть и для слов, которых в очереди нет, — для тех, что уже стоят
# в поставляемом словаре.
#
# Зачем этот файл коммитится. Досье разделяет два вопроса: СОСТАВ словаря режется вторым
# независимым источником, ЧАСТОТЫ берутся из всего корпуса целиком, включая OpenSubtitles.
# Значит разговорную частоту надо прибавить и поставляемым словам тоже, иначе шкалы
# расходятся: у новичка частота из 482 млн токенов субтитров, у старожила — из письменного
# Leipzig. Первая сборка этой миссии так и ошиблась, и на префиксе «пап» тройка стала
# `папочка|папин|папочку`. Без этого файла пересборка требовала бы 1,5 ГБ корпуса на диске.
#
# Строк только для слов, которые могут оказаться в ассете: поставляемый словарь плюс очередь.
# Слова с нулевой разговорной частотой пропущены.
# Источник: Tatoeba-v2026-07-08.tt.txt.gz OpenSubtitles-v2024.tt.txt.gz
# Базовый ассет: 2d98ed359aa11261a5042a13c5ca9459c6e365c6ab4bf0563d0e3604a7485cae
# Пересоздаётся: python3 research/corpus/measure_accept.py <tag> out/shipped-1.8.4 <корпуса>
word	conv_freq
чәчләреңне	5
чәчләрне	4
чәчсәң	5
чәчтараш	3
чәчтем	3
чәчәге	9
чәчәген	4
чәчәк	91
чәчәкләр	50
чәчәкләргә	7
чәчәкләре	4
чәчәкләрне	7
чәчәкне	9
чәчәкнең	3
чәчәктә	3
чөгендер	3
чөнки	1037
ш	4
шагыйре	3
шагыйрь	16
шагыйрьләр	3
шагыйрә	3
шазам	6
шайтан	341
шайтанга	11
шайтаннар	4
шайтанны	5
шайтаныма	13
шаккаткан	4
шаккатты	5
шаккаттым	8
шаккатып	3
шаккатыргыч	4
шаккатырды	3
шактый	119
шакшы	4
шакыган	3
шакыды	4
шакылдый	3
шакып	5
шалкан	14
шалканбаш	10
шалтырады	5
шалтырат	53
шалтырата	36
шалтыраталар	11
шалтыратам	30
шалтыратасы	5
шалтыратасызмы	3
шалтыратасым	3
шалтыратасың	5
шалтыратачагын	3
шалтыраткан	16
шалтыратканда	9
шалтыратма	7
шалтыратмагыз	4
шалтыратмады	6
шалтыратмадым	5
шалтыратмадың	4
шалтыратса	5
шалтыратсын	3
шалтыратты	33
шалтыраттыгыз	3
шалтыраттыгызмы	3
шалтыраттылар	6
шалтыраттым	22
шалтыраттың	5
шалтыраттыңмы	4
шалтырату	25
шалтыратуга	4
шалтыратудан	3
шалтыратуларга	3
шалтыратуымны	3
шалтыратыгыз	29
шалтыратып	22
шалтыратыр	7
шалтыратырга	56
шалтыратырмын	41
шалтыратырсыз	5
шалтыратырсың	4
шалтырау	3
шалтырый	13
шамакай	8
шамакайлар	3
шамил	4
шампан	6
шампунь	4
шанлы	5
шанс	7
шапшак	4
шапылдатып	5
шар	14
шарга	5
шаркылдап	4
шарлавыгы	4
шарлавык	5
шарлатан	3
шарны	5
шарт	7
шартлаган	9
шартлаганда	3
шартлагач	4
шартлагыч	3
шартлады	23
шартламас	4
шартлап	4
шартлар	15
шартларга	5
шартларда	14
шартларны	6
шартлары	9
шартларын	4
шартларында	4
шартлат	3
шартлата	7
шартлатабыз	4
шартлатачак	3
шартлаткан	6
шартлаткыч	12
шартлаткычны	5
шартлатты	3
шартлаттык	3
шартлаттым	4
шартлату	12
шартлатып	7
шартлатырга	37
шартлау	40
шартлауга	6
шартлаудан	7
шартлауны	3
шартлы	7
шартлый	10
шартлыйчак	3
шарты	4
шары	11
шарына	4
шат	182
шатбыз	6
шатлаган	3
шатлан	6
шатлана	7
шатланам	3
шатланасың	5
шатланды	7
шатландыра	6
шатландырды	4
шатланып	21
шатланыр	4
шатланырга	5
шатлыгын	3
шатлык	22
шатлыктан	3
шатмы	5
шатмын	191
шау	25
шаукым	5
шаулап	3
шаулый	6
шахмат	28
шахматны	4
шахматта	4
шашка	9
шашкан	25
шашкансың	3
шаштым	3
шашу	4
шашып	8
шаян	7
шаярасың	3
шаярта	11
шаяртам	13
шаяртасызмы	7
шаяртасың	11
шаяртасыңмы	9
шаяртмыйм	4
шаярттым	6
шаярту	29
шаяртуны	4
шаяртып	7
шаяртырга	3
шаяру	10
шаярып	3
шаһ	13
шаһзадә	14
шаһит	24
шаһитлар	8
шаһиты	3
шаһны	3
швабра	4
швед	7
шведлар	6
швеция	4
швециядә	3
шеймус	4
шекспирның	3
шелтә	4
шелтәләде	3
шенон	3
шериф	13
шерлок	4
шеф	7
шеш	47
шеше	15
шешенгән	3
шешкә	3
шешне	7
шешә	25
шешәгә	3
шешәдә	3
шешәдән	5
шешәне	9
шешәсе	5
шешәсен	4
шигаре	3
шигем	5
шигъри	5
шигърият	5
шигърияте	3
шигырь	12
шигырьләр	6
шигырьләрен	4
шигырьне	4
шик	16
шикаять	11
шикелле	250
шикле	33
шикләндем	3
шикләнелүче	4
шикләнеп	3
шикләнергә	6
шикләнмим	6
шикләнмисеңме	5
шикләнмичә	3
шикләнмәде	5
шикләнмәдем	4
шикләнүче	7
шикләнә	8
шикләнәм	30
шикләр	3
шикләрем	5
шиксез	4
шикәр	31
шикәрме	3
шикәрсез	14
шимбә	44
шимбәдән	3
шина	4
ширбәт	11
ширкәт	7
ширкәте	7
ширкәтне	4
шифасы	3
шифаханәдә	3
шкаф	7
шкафка	5
шкафта	7
шок	15
шоколад	39
шоколадлы	9
шоколадны	8
шома	7
шомырт	3
шоссе	3
шотландия	8
шотландиядә	3
шоңкар	4
шпак	3
шприц	3
штаб	4
штат	3
штатларга	6
штаты	10
штатында	3
штраф	10
шу	11
шуа	6
шуарга	10
шуган	4
шул	542
шулай	1491
шулайдыр	9
шулаймы	143
шулайрак	23
шулар	5
шулардан	3
шуларның	5
шулкадәр	184
шулпа	6
шулпасы	4
шулхәтле	8
шунда	270
шундадыр	3
шундамы	6
шундук	65
шундый	575
шундыйлар	3
шундыйлардан	3
шундыйны	6
шундыйрак	10
шуннан	88
шуны	142
шунысы	8
шуның	76
шурасы	4
шуу	4
шушы	42
шушылай	4
шушында	3
шуып	5
шуыша	3
шуышасың	3
шуышып	7
шуңа	856
шыбырдап	3
шыгрым	4
шыгырдады	3
шыгырдап	4
шыгырдау	3
шыгырдый	5
шыксыз	6
шымчы	46
шымчылык	10
шымчысы	5
шыпырт	6
шыр	3
шырпы	11
шыңшына	4
шүрәле	4
шәбрәк	6
шәкеле	4
шәкерт	7
шәкерте	3
шәкертләр	4
шәкертләре	3
шәл	3
шәм	11
шәмне	4
шәмнәр	5
шәмәхә	5
шәп	283
шәпме	3
шәраб	80
шәрабне	4
шәрабны	7
шәрабта	3
шәрабтан	3
шәрабы	3
шәрех	4
шәрехләнә	3
шәрехләргә	3
шәрә	19
шәт	6
шәфкать	30
шәфкатьле	9
шәфкатьлек	8
шәфкатьсез	4
шәфталу	3
шәхес	12
шәхесем	3
шәхесенең	3
шәхси	111
шәхсилек	3
шәхсән	30
шәһәр	140
шәһәргә	41
шәһәрдә	62
шәһәрдәге	5
шәһәрдән	24
шәһәре	28
шәһәребездә	3
шәһәрем	4
шәһәрен	4
шәһәрендә	18
шәһәренең	6
шәһәреннән	3
шәһәрләр	7
шәһәрләрдә	3
шәһәрне	44
шәһәрнең	18
шөгелләнгән	4
шөгелләнә	3
шөгелләнәсез	3
шөгыле	4
шөгыль	4
шөгыльләнгән	4
шөгыльләнер	3
шөгыльләнергә	28
шөгыльләнүне	3
шөгыльләнә	23
шөгыльләнәм	11
шөгыльләнәсез	3
шөгыльләнәсең	4
шөкер	54
шөпшә	4
шөреп	5
ы	5
ыгы	3
ызгыш	3
ыргак	5
ыргыта	5
ыргыткан	3
ыргытты	9
ыргыту	4
ыргытыгыз	4
ырылдау	5
ырылдый	5
ысул	25
ысуллар	4
ысуллары	3
ысулларын	5
ысулны	3
ысулы	28
ысулын	13
ычкын	12
ычкынган	5
ычкынды	3
ычкындыр	3
ычкындырырга	3
ышан	76
ышана	161
ышанабыз	20
ышаналар	7
ышанам	371
ышанамы	3
ышанасы	6
ышанасыз	6
ышанасызмы	29
ышанасым	9
ышанасың	10
ышанасыңмы	74
ышаначак	4
ышанган	32
ышанды	17
ышандым	22
ышандыра	21
ышандырам	4
ышандырды	7
ышандырдылар	4
ышандырдың	3
ышандыру	8
ышандырып	5
ышандырырга	24
ышандырырлык	4
ышандың	6
ышандыңмы	3
ышанма	25
ышанмавын	4
ышанмаган	5
ышанмагыз	4
ышанмады	7
ышанмадык	3
ышанмадылар	5
ышанмадым	14
ышанмадың	5
ышанмам	4
ышанмас	11
ышанмасагыз	3
ышанмасаң	14
ышанмаска	4
ышанмаслык	16
ышанмассыз	5
ышанмассың	6
ышанмау	7
ышанмый	26
ышанмыйбыз	3
ышанмыйлар	3
ышанмыйм	78
ышанмыйсыз	3
ышанмыйсызмы	5
ышанмыйсың	20
ышанмыйсыңмы	7
ышанмыйчак	3
ышанса	5
ышансаң	6
ышану	29
ышанудан	6
ышанучан	6
ышанучы	4
ышанучылар	4
ышануы	4
ышануым	3
ышануың	8
ышануыңны	3
ышаныгыз	26
ышанып	58
ышаныр	11
ышанырга	94
ышаныргамы	3
ышанырлык	6
ышанырмын	3
ышанырсыз	3
ышаныч	26
ышанычка	3
ышанычлы	52
ышанычны	6
ышанычсыз	4
ышанычы	3
ышанычын	8
ышкылу	3
ыштан	5
ыштансыз	3
ышык	5
ыңгырашу	4
э	5
эвакуация	5
эвакуацияләргә	3
эволюцион	3
эволюция	8
эволюциягә	3
эго	3
эгоист	11
эдвард	11
эдвин	3
эдитны	3
эдуард	5
эз	34
эзе	17
эзен	9
эзенә	3
эзли	75
эзлибез	20
эзлик	4
эзлиләр	11
эзлим	67
эзлисез	13
эзлисезме	13
эзлисең	16
эзлисеңме	12
эзлә	20
эзләгез	10
эзләгән	45
эзләгәндә	5
эзләгәнемне	5
эзләгәнен	4
эзләгәнеңне	4
эзләгәнне	10
эзләде	12
эзләдегезме	5
эзләдек	11
эзләдем	42
эзләдең	4
эзләми	5
эзләмим	4
эзләмә	5
эзләмәгез	3
эзләнә	4
эзләп	78
эзләр	21
эзләргә	68
эзләре	26
эзләрен	9
эзләрне	3
эзләсәгез	5
эзләячәкбез	4
эзләү	33
эзләүдән	6
эзләүче	8
эзне	4
эзтабар	5
эзәрлекли	8
эзәрлекләү	3
эзәрли	3
эй	22
эйри	4
эйтри	5
экзотик	4
экипаж	14
экипажга	4
экипажы	7
экологик	3
экран	4
экранда	6
эксклюзив	3
экскурсия	8
экспресс	7
эл	13
элгечкә	3
элгечләр	3
элгәре	4
элдем	4
элегант	3
элегез	3
элегрәк	33
элек	527
элекке	44
элеккеге	38
элеккегә	5
элеккечә	49
электр	53
электрлы	3
электрны	6
электромагнит	18
электромагнитизм	4
электрон	27
электрчы	5
элемент	4
элемтә	50
элемтәгә	84
элемтәдә	14
элемтәне	18
элемтәсе	5
элемтәче	3
эленгән	4
эленеп	9
элеп	13
элитасы	4
элронд	4
эль	3
эләгеп	6
эләгергә	20
эләгү	20
эләгә	24
эләгәчәк	7
эләгәчәксез	3
эләгәчәксең	4
эләккән	36
эләккәндер	3
эләккәнен	6
эләккәнеңне	4
эләккәннән	4
эләккәнче	4
эләккәч	14
эләкмәс	5
эләксә	8
эләкте	35
эләктегез	15
эләктек	27
эләктем	36
эләктерегез	7
эләктереп	9
эләктерергә	4
эләктең	25
эләктеңме	6
эмоциональ	7
энди	3
энекәш	31
энекәшем	5
энем	21
энемне	4
энемә	3
энергетик	3
энергия	64
энергияне	18
энергиясе	13
энесе	15
энесен	4
энрике	4
энтузиазм	3
энциклопедия	3
энҗе	21
энә	16
эпицентр	3
эргәзембай	3
эре	18
эрегән	3
эреде	4
эремчек	3
эреп	13
эретә	3
эри	9
эрнст	3
эротик	3
эскәмиядә	5
эсперанто	28
эсперантода	6
эсперантоны	4
эспрессо	4
эссам	8
эссе	60
эсседә	4
эсседән	3
эссекс	3
эсселек	7
эсселекне	4
эстон	3
эт	298
эте	29
этебез	3
этегез	4
этем	30
этемне	5
этен	10
этенә	3
этеп	12
этең	8
этеңне	6
эткә	20
этләр	21
этләргә	6
этләрдән	6
этләре	4
этләрне	13
этләрнең	3
этне	42
этнең	13
этник	3
это	7
эттән	7
этәбез	4
этәргеч	27
этәргече	5
этәргечләр	11
этәргечләрне	6
этәргечне	7
этәргә	7
этәрә	6
эфир	7
эфирга	3
эфирда	9
эх	9
эч	56
эче	15
эчегез	16
эчем	8
эчемдә	4
эчемлеге	4
эчемлек	20
эчемлекләр	10
эчемлекне	4
эчен	3
эчендә	176
эчендәге	10
эченнән	10
эченә	30
эчеп	43
эчең	3
эчик	12
эчке	36
эчкерсез	8
эчкече	6
эчкечелек	3
эчкә	58
эчкән	19
эчкәндә	5
эчкәннән	3
эчкәч	3
эчми	11
эчмим	21
эчмә	9
эчмәгез	6
эчмәде	4
эчмәдем	4
эчмәскә	3
эчмәсәң	3
эчсәң	4
эчте	20
эчтек	4
эчтем	19
эчтең	9
эчтеңме	4
эчтә	47
эчтәлеге	7
эчтәлеген	3
эчтәлек	4
эчтән	18
эчү	7
эчүдән	6
эчүне	3
эчүче	3
эчә	42
эчәбез	11
эчәк	5
эчәләр	11
